ID,conforto,conforto_n
894,"Acionamento remoto do motor, Ajuste do volante em altura, Ajuste do volante em profundidade, Ajuste elétrico dos retrovisores, Alças de segurança no teto, Apoio de braço central no banco traseiro, Apoio de braço para o motorista, Ar quente, Ar-condicionado, Ar-condicionado automático, Banco do motorista com ajuste de altura, Banco traseiro bipartido, Banco traseiro rebatível, Bancos revestidos em couro, Câmbio automático, Chave presencial, Comando interno da tampa do tanque, Comando interno do porta-malas, Controle automático de velocidade, Controle elétrico dos vidros dianteiros, Controle elétrico dos vidros traseiros, Direção assistida, Faróis com acendimento automático, Limitador de velocidade, Limpador de para-brisa automático, Luz de teto traseira, Luz no porta-luvas, Luz no porta-malas, Retrovisor interno fotocrômico, Retrovisores rebativeis eletricamente, Rodas de liga leve, Sistema start-stop, Teto solar elétrico, Zonas de ar-condicionado: 1",34
895,"Acionamento remoto do motor, Ajuste do volante em altura, Ajuste do volante em profundidade, Ajuste elétrico dos retrovisores, Apoio de braço para o motorista, Ar quente, Ar-condicionado, Ar-condicionado automático, Assist. de estacionamento semiautom., Banco do motorista com ajuste de altura, Banco do motorista com ajuste elétrico, Banco traseiro bipartido, Banco traseiro rebatível, Bancos revestidos em couro, Câmbio automático, Chave presencial, Comando interno da tampa do tanque, Comando interno do porta-malas, Controle automático de velocidade, Controle elétrico dos vidros dianteiros, Controle elétrico dos vidros traseiros, Direção assistida, Faróis com acendimento automático, Limitador de velocidade, Limpador de para-brisa automático, Luz no porta-luvas, Luz no porta-malas, Retrovisor interno fotocrômico, Retrovisores rebativeis eletricamente, Rodas de liga leve, Sistema start-stop, Teto solar elétrico, Zonas de ar-condicionado: 1",33
896,"Ajuste de apoio lombar para o motorista, Ajuste do volante em altura, Ajuste do volante em profundidade, Ajuste elétrico dos retrovisores, Alças de segurança no teto, Apoio de braço central no banco traseiro, Apoio de braço para o motorista, Ar quente, Ar-condicionado, Ar-condicionado automático, Assist. de estacionamento semiautom., Banco do motorista com ajuste de altura, Banco do motorista com ajuste elétrico, Banco traseiro bipartido, Banco traseiro rebatível, Banco traseiro reclinável, Bancos revestidos em couro, Câmbio automático, Chave presencial, Comando interno da tampa do tanque, Comando interno do porta-malas, Controle automático de velocidade, Controle elétrico dos vidros dianteiros, Controle elétrico dos vidros traseiros, Direção assistida, Faróis com acendimento automático, Freio de estacionamento elétrico, Grade dianteira ativa, Limpador de para-brisa automático, Luz de teto traseira, Luz no porta-malas, Retrovisor interno fotocrômico, Retrovisores rebativeis eletricamente, Rodas de liga leve, Saída de ar para o banco traseiro, Zonas de ar-condicionado: 2",36
897,"Acionamento remoto do motor, Ajuste de apoio lombar para o motorista, Ajuste do volante em altura, Ajuste do volante em profundidade, Ajuste elétrico dos retrovisores, Alças de segurança no teto, Apoio de braço central no banco traseiro, Apoio de braço para o motorista, Ar quente, Ar-condicionado, Ar-condicionado automático, Assist. de estacionamento semiautom., Banco do motorista com ajuste de altura, Banco do motorista com ajuste elétrico, Banco do motorista com memórias, Banco traseiro bipartido, Banco traseiro rebatível, Banco traseiro reclinável, Bancos revestidos em couro, Câmbio automático, Chave presencial, Comando interno da tampa do tanque, Comando interno do porta-malas, Controle automático de velocidade, Controle elétrico dos vidros dianteiros, Controle elétrico dos vidros traseiros, Direção assistida, Faróis com acendimento automático, Freio de estacionamento elétrico, Grade dianteira ativa, Limpador de para-brisa automático, Luz de teto traseira, Luz no porta-malas, Retrovisor interno fotocrômico, Retrovisores rebativeis eletricamente, Rodas de liga leve, Saída de ar para o banco traseiro, Tampa traseira motorizada, Teto panorâmico, Teto solar elétrico, Zonas de ar-condicionado: 2",41
898,"Ajuste do volante em altura, Ajuste do volante em profundidade, Ajuste elétrico dos retrovisores, Apoio de braço para o motorista, Ar quente, Ar-condicionado, Banco do motorista com ajuste de altura, Banco traseiro bipartido, Banco traseiro rebatível, Câmbio automático, Comando interno da tampa do tanque, Comando interno do porta-malas, Controle automático de velocidade, Controle elétrico dos vidros dianteiros, Controle elétrico dos vidros traseiros, Direção assistida, Limitador de velocidade, Luz no porta-malas, Rodas de liga leve, Zonas de ar-condicionado: 1",20
899,"Acionamento remoto do motor, Ajuste do volante em altura, Ajuste elétrico dos retrovisores, Apoio de braço para o motorista, Ar quente, Ar-condicionado, Ar-condicionado automático, Banco do motorista com ajuste de altura, Banco do motorista com ajuste elétrico, Banco traseiro rebatível, Bancos revestidos em couro, Câmbio automático, Comando interno da tampa do tanque, Controle automático de velocidade, Controle elétrico dos vidros dianteiros, Controle elétrico dos vidros traseiros, Direção assistida, Faróis com acendimento automático, Limpador de para-brisa automático, Luz no porta-luvas, Retrovisor interno fotocrômico, Retrovisores rebativeis eletricamente, Rodas de liga leve, Zonas de ar-condicionado: 1",24
900,"Ajuste do volante em altura, Ajuste elétrico dos retrovisores, Ar quente, Ar-condicionado, Banco do motorista com ajuste de altura, Banco traseiro bipartido, Banco traseiro rebatível, Bancos revestidos em couro, Câmbio automático, Comando interno da tampa do tanque, Comando interno do porta-malas, Controle automático de velocidade, Controle elétrico dos vidros dianteiros, Controle elétrico dos vidros traseiros, Direção assistida, Faróis com acendimento automático, Limitador de velocidade, Limpador de para-brisa automático, Luz no porta-luvas, Luz no porta-malas, Rodas de liga leve, Zonas de ar-condicionado: 1",22
901,"Ajuste do volante em altura, Ar quente, Ar-condicionado, Banco do motorista com ajuste de altura, Banco traseiro bipartido, Banco traseiro rebatível, Controle elétrico dos vidros dianteiros, Controle elétrico dos vidros traseiros, Direção assistida, Luz no porta-malas, Rodas de liga leve, Zonas de ar-condicionado: 1",12
902,"Ajuste do volante em altura, Ajuste elétrico dos retrovisores, Ar quente, Ar-condicionado, Banco do motorista com ajuste de altura, Banco traseiro bipartido, Banco traseiro rebatível, Câmbio automático, Comando interno do porta-malas, Controle automático de velocidade, Controle elétrico dos vidros dianteiros, Controle elétrico dos vidros traseiros, Direção assistida, Faróis com acendimento automático, Limitador de velocidade, Limpador de para-brisa automático, Luz no porta-luvas, Luz no porta-malas, Rodas de liga leve, Zonas de ar-condicionado: 1",20
903,"Ajuste do volante em altura, Ajuste do volante em profundidade, Ajuste elétrico dos retrovisores, Apoio de braço para o motorista, Ar quente, Ar-condicionado, Banco do motorista com ajuste de altura, Banco traseiro bipartido, Banco traseiro rebatível, Câmbio automático, Chave presencial, Comando interno da tampa do tanque, Comando interno do porta-malas, Controle automático de velocidade, Controle elétrico dos vidros dianteiros, Controle elétrico dos vidros traseiros, Direção assistida, Limitador de velocidade, Luz no porta-luvas, Luz no porta-malas, Rodas de liga leve, Zonas de ar-condicionado: 1",22
904,"Ajuste do volante em altura, Ajuste do volante em profundidade, Ajuste elétrico dos retrovisores, Alças de segurança no teto, Apoio de braço para o motorista, Ar quente, Ar-condicionado, Ar-condicionado automático, Assistente de estacionamento semiautomático, Banco do motorista com ajuste de altura, Banco do motorista com ajuste elétrico, Banco traseiro bipartido, Banco traseiro rebatível, Bancos revestidos em couro, Câmbio automático, Chave presencial, Comando interno da tampa do tanque, Comando interno do porta-malas, Controle automático de velocidade, Controle elétrico dos vidros dianteiros, Controle elétrico dos vidros traseiros, Direção assistida, Faróis com acendimento automático, Limitador de velocidade, Limpador de para-brisa automático, Luz no porta-luvas, Luz no porta-malas, Retrovisor interno fotocrômico, Retrovisores rebativeis eletricamente, Rodas de liga leve, Sistema start-stop, Zonas de ar-condicionado: 1",32
905,"Ajuste do volante em altura, Ajuste do volante em profundidade, Ajuste elétrico dos retrovisores, Alças de segurança no teto, Apoio de braço para o motorista, Ar quente, Ar-condicionado, Ar-condicionado automático, Banco do motorista com ajuste de altura, Banco traseiro bipartido, Banco traseiro rebatível, Bancos revestidos em couro, Câmbio automático, Comando interno da tampa do tanque, Comando interno do porta-malas, Controle automático de velocidade, Controle elétrico dos vidros dianteiros, Controle elétrico dos vidros traseiros, Direção assistida, Limitador de velocidade, Luz no porta-luvas, Luz no porta-malas, Rodas de liga leve, Zonas de ar-condicionado: 1",24
906,"Acionamento remoto do motor, Ajuste do volante em altura, Ajuste do volante em profundidade, Ajuste elétrico dos retrovisores, Alças de segurança no teto, Apoio de braço para o motorista, Ar quente, Ar-condicionado, Ar-condicionado automático, Assistente de estacionamento semiautomático, Banco do motorista com ajuste de altura, Banco do motorista com ajuste elétrico, Banco do motorista com memórias de ajuste, Banco traseiro bipartido, Banco traseiro rebatível, Bancos revestidos em couro, Câmbio automático, Chave presencial, Comando interno da tampa do tanque, Comando interno do porta-malas, Controle automático de velocidade, Controle elétrico dos vidros dianteiros, Controle elétrico dos vidros traseiros, Direção assistida, Faróis com acendimento automático, Freio de estacionamento elétrico, Limpador de para-brisa automático, Luz no porta-malas, Retrovisor interno fotocrômico, Retrovisores rebativeis eletricamente, Rodas de liga leve, Teto panorâmico, Teto solar elétrico, Zonas de ar-condicionado: 2",34
908,"Ajuste do volante em altura, Ajuste do volante em profundidade, Ajuste elétrico dos retrovisores, Apoio de braço para o motorista, Ar quente, Ar-condicionado, Banco do motorista com ajuste de altura, Banco traseiro bipartido, Banco traseiro rebatível, Câmbio automático, Chave presencial, Comando interno da tampa do tanque, Comando interno do porta-malas, Controle automático de velocidade, Controle elétrico dos vidros dianteiros, Controle elétrico dos vidros traseiros, Direção assistida, Faróis com acendimento automático, Limitador de velocidade, Luz no porta-malas, Rodas de liga leve, Zonas de ar-condicionado: 1",22
909,"Ajuste do volante em altura, Ajuste do volante em profundidade, Ajuste elétrico dos retrovisores, Apoio de braço para o motorista, Ar quente, Ar-condicionado, Banco do motorista com ajuste de altura, Banco traseiro bipartido, Banco traseiro rebatível, Bancos revestidos em couro, Câmbio automático, Chave presencial, Comando interno da tampa do tanque, Comando interno do porta-malas, Controle automático de velocidade, Controle elétrico dos vidros dianteiros, Controle elétrico dos vidros traseiros, Direção assistida, Faróis com acendimento automático, Limitador de velocidade, Luz no porta-luvas, Luz no porta-malas, Rodas de liga leve, Zonas de ar-condicionado: 1",24
910,"Ajuste do volante em altura, Ajuste do volante em profundidade, Ajuste elétrico dos retrovisores, Apoio de braço para o motorista, Ar quente, Ar-condicionado, Banco do motorista com ajuste de altura, Banco traseiro bipartido, Banco traseiro rebatível, Câmbio automático, Chave presencial, Comando interno da tampa do tanque, Comando interno do porta-malas, Controle automático de velocidade, Controle elétrico dos vidros dianteiros, Controle elétrico dos vidros traseiros, Direção assistida, Faróis com acendimento automático, Limitador de velocidade, Luz no porta-malas, Rodas de liga leve, Zonas de ar-condicionado: 1",22
911,"Ajuste do volante em altura, Ajuste do volante em profundidade, Ajuste elétrico dos retrovisores, Apoio de braço para o motorista, Ar quente, Ar-condicionado, Ar-condicionado automático, Assistente de estacionamento semiautomático, Banco do motorista com ajuste de altura, Banco traseiro bipartido, Banco traseiro rebatível, Bancos revestidos em couro, Câmbio automático, Chave presencial, Comando interno da tampa do tanque, Comando interno do porta-malas, Controle automático de velocidade, Controle elétrico dos vidros dianteiros, Controle elétrico dos vidros traseiros, Direção assistida, Faróis com acendimento automático, Limitador de velocidade, Limpador de para-brisa automático, Luz no porta-luvas, Luz no porta-malas, Retrovisor interno fotocrômico, Rodas de liga leve, Teto panorâmico, Teto solar elétrico, Zonas de ar-condicionado: 1",30
