ID,Marca:,Modelo Base:,Versão:,Ano:,Combustível:,Propulsão:,Configuração:,Garantia:,Lugares:,Portas:,Porte:,Procedência:,Valor FIPE:,Alimentação:,Aspiração:,cilindros,tipo_cilindro,Comando de Válvulas:,Disposição:,Instalação:,Razão de Compressão:,Válvulas por Cilindro:,Variação do Comando:,Acoplamento:,Câmbio:,Quantidade de Marchas:,Tração:,Pneus Dianteiros:,Pneus Traseiros:,Freios Dianteiros:,Freios Traseiros:,Suspensão Dianteira:,Elemento Elástico da Suspensão:,Suspensão Traseira:,Assistência de Direção:,Coeficiente de Arrasto:,url,id,Plataforma:,Código do Câmbio:,Acionamento do Comando:,Observações:,Código do Motor:,Geração:,Série:,Tuchos:,Pneu Estepe:,Capacidade de Bateria:,Potência de recarga:,Viscosidade do óleo:,valor_data
589,Bmw,125i,125i M Sport 2.0,2013,Gasolina,Combustão,Hatch,2 anos,5,4,Médio,Importado,R$ 109.066 (09/2024),Injeção direta,Turbocompressor,4,em linha,"Duplo no cabeçote, corrente",Longitudinal,Dianteiro,10:1,4,Admissão e escape,Conversor de torque,Automático,8,Traseira,225/40 R18,245/35 R18,Disco ventilado,Disco ventilado,"Independente, McPherson",Mola helicoidal,"Independente, multibraço",Eletro-hidráulica,"0,32",https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,NA,ZF 8HP,NA,NA,N20B20,2,F20,NA,NA,NA,NA,NA,09/2024
590,Bmw,316i,316i 1.6 Turbo,2014,Gasolina,Combustão,Sedã,2 anos,5,4,Médio,Importado,R$ 99.154 (09/2024),Injeção direta,Turbocompressor,4,em linha,"Duplo no cabeçote, corrente",Longitudinal,Dianteiro,"10,5:1",4,Admissão e escape,Conversor de torque,Automático,8,Traseira,205/60 R16,205/60 R16,Disco ventilado,Disco ventilado,"Independente, McPherson",Mola helicoidal,"Independente, multibraço",Eletro-hidráulica,"0,27",https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,NA,ZF 8HP,NA,NA,N13B16,6,F30,NA,NA,NA,NA,NA,09/2024
591,Bmw,320i,320i Sport 2.0 Turbo,2014,Flex,Combustão,Sedã,2 anos,5,4,Médio,Importado,R$ 94.393 (09/2024),Injeção direta,Turbocompressor,4,em linha,"Duplo no cabeçote, corrente",Longitudinal,Dianteiro,11:1,4,Admissão e escape,Conversor de torque,Automático,8,Traseira,225/50 R17,225/50 R17,Disco ventilado,Disco ventilado,"Independente, McPherson",Mola helicoidal,"Independente, multibraço",Eletro-hidráulica,"0,27",https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,NA,ZF 8HP,NA,NA,N20B20,6,F30,NA,NA,NA,NA,NA,09/2024
592,Bmw,320i,320i 2.0 Turbo,2014,Flex,Combustão,Sedã,2 anos,5,4,Médio,Importado,R$ 90.766 (09/2024),Injeção direta,Turbocompressor,4,em linha,"Duplo no cabeçote, corrente",Longitudinal,Dianteiro,11:1,4,Admissão e escape,Conversor de torque,Automático,8,Traseira,225/50 R17,225/50 R17,Disco ventilado,Disco ventilado,"Independente, McPherson",Mola helicoidal,"Independente, multibraço",Eletro-hidráulica,"0,27",https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,NA,ZF 8HP,NA,NA,N20B20,6,F30,NA,NA,NA,NA,NA,09/2024
593,Bmw,320i Gt,320i Gt Sport 2.0 Turbo,2014,Gasolina,Combustão,Hatch,2 anos,5,4,Médio,Importado,R$ 94.393 (09/2024),Injeção direta,Turbocompressor,4,em linha,"Duplo no cabeçote, corrente",Longitudinal,Dianteiro,11:1,4,Admissão e escape,Conversor de torque,Automático,8,Traseira,245/45 R18,245/45 R18,Disco ventilado,Disco ventilado,"Independente, McPherson",Mola helicoidal,"Independente, multibraço",Eletro-hidráulica,"0,29",https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,NA,ZF 8HP,NA,NA,N20B20,6,F34,NA,NA,NA,NA,NA,09/2024
594,Bmw,328i Gt,328i Gt M Sport 2.0 Turbo,2014,Gasolina,Combustão,Hatch,2 anos,5,4,Médio,Importado,R$ 105.170 (09/2024),Injeção direta,Turbocompressor,4,em linha,"Duplo no cabeçote, corrente",Longitudinal,Dianteiro,10:1,4,Admissão e escape,Conversor de torque,Automático,8,Traseira,245/40 R19,245/40 R19,Disco ventilado,Disco ventilado,"Independente, McPherson",Mola helicoidal,"Independente, multibraço",Eletro-hidráulica,"0,29",https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,NA,ZF 8HP,NA,NA,N20B20,6,F34,NA,NA,NA,NA,NA,09/2024
595,Bmw,335i,335i M Sport 3.0,2014,Gasolina,Combustão,Sedã,2 anos,5,4,Médio,Importado,R$ 175.015 (09/2024),Injeção direta,Turbocompressor,6,em linha,"Duplo no cabeçote, corrente",Longitudinal,Dianteiro,"10,2:1",4,Admissão e escape,Conversor de torque,Automático,8,Traseira,225/50 R17,225/50 R17,Disco ventilado,Disco ventilado,"Independente, McPherson",Mola helicoidal,"Independente, multibraço",Eletro-hidráulica,"0,3",https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,NA,ZF 8HP,NA,NA,N55B30M0,6,F30,Hidráulicos,NA,NA,NA,NA,09/2024
596,Bmw,428i Cabriolet,428i Cabriolet Sport GP 2.0 Turbo,2014,Gasolina,Combustão,Conversível,2 anos,4,2,Médio,Importado,R$ 182.933 (09/2024),Injeção direta,Turbocompressor,4,em linha,"Duplo no cabeçote, corrente",Longitudinal,Dianteiro,10:1,4,Admissão e escape,Conversor de torque,Automático,8,Traseira,245/40 R19,245/40 R19,Disco ventilado,Disco ventilado,"Independente, McPherson",Mola helicoidal,"Independente, multibraço",Eletro-hidráulica,"0,3",https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,NA,ZF 8HP,NA,NA,N20B20,NA,F33,NA,NA,NA,NA,NA,09/2024
597,Bmw,435i,435i Coupé 3.0 Turbo,2014,Gasolina,Combustão,Cupê,2 anos,4,2,Médio,Importado,R$ 195.532 (09/2024),Injeção direta,Turbocompressor,6,em linha,"Duplo no cabeçote, corrente",Longitudinal,Dianteiro,"10,2:1",4,Admissão e escape,Conversor de torque,Automático,8,Traseira,225/40 R19,255/35 R19,Disco ventilado,Disco ventilado,"Independente, braços sobrepostos",Mola helicoidal,"Independente, multibraço",Eletro-hidráulica,"0,3",https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,NA,ZF 8HP,NA,NA,N55B30M0,NA,F32,Hidráulicos,NA,NA,NA,NA,09/2024
598,Bmw,535i,535i M Sport 3.0 biturbo,2015,Gasolina,Combustão,Sedã,2 anos,5,4,Grande,Importado,R$ 153.696 (09/2024),Injeção direta,Turbocompressor,6,em linha,"Duplo no cabeçote, corrente",Longitudinal,Dianteiro,"10,2:1",4,Admissão e escape,Conversor de torque,Automático,8,Traseira,245/40 R19,245/40 R19,Disco ventilado,Disco ventilado,"Independente, braços sobrepostos",Mola helicoidal,"Independente, multibraço",Eletro-hidráulica,"0,26",https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,NA,ZF 8HP,NA,NA,N55B30M0,6,F10,Hidráulicos,NA,NA,NA,NA,09/2024
599,Bmw,650i,650i Gran Coupé 4.4 V8 biturbo,2013,Gasolina,Combustão,Sedã,2 anos,4,4,Grande,Importado,R$ 274.095 (09/2024),Injeção direta,Turbocompressor,8,em V,"Duplo no cabeçote, corrente",Longitudinal,Dianteiro,10:1,4,Admissão e escape,Conversor de torque,Automático,8,Traseira,245/40 R19,275/35 R19,Disco ventilado,Disco ventilado,"Independente, braços sobrepostos",Mola helicoidal,"Independente, multibraço",Eletro-hidráulica,"0,29",https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,NA,ZF 8HP,NA,NA,N63B44TU,3,F06,NA,NA,NA,NA,NA,09/2024
600,Bmw,750i,750i M Sport 4.4 V8,2014,Gasolina,Combustão,Sedã,2 anos,5,4,Grande,Importado,R$ 233.945 (09/2024),Injeção direta,Turbocompressor,8,em V,Duplo no cabeçote,Longitudinal,Dianteiro,10:1,4,Admissão e escape,Conversor de torque,Automático,8,Traseira,245/40 R19,275/35 R19,Disco ventilado,Disco ventilado,"Indep., braços sobrepostos",Mola pneumática,"Indep., braços sobrepostos",Eletro-hidráulica,"0,28",https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,NA,ZF 8HP,Corrente,NA,N63B44TU,5,F01,Hidráulicos,NA,NA,NA,NA,09/2024
601,Bmw,X1,X1 sDrive20i 2.0 Turbo,2014,Gasolina,Combustão,SUV,2 anos,5,4,Compacto,Importado,R$ 85.437 (09/2024),Injeção direta,Turbocompressor,4,em linha,"Duplo no cabeçote, corrente",Longitudinal,Dianteiro,10:1,4,Admissão e escape,Conversor de torque,Automático,8,Traseira,225/50 R18,225/50 R18,Disco ventilado,Disco ventilado,"Independente, McPherson",Mola helicoidal,"Independente, multibraço",Hidráulica,"0,33",https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,NA,ZF 8HP,NA,NA,N20B20,1,E84,NA,NA,NA,NA,NA,09/2024
602,Bmw,X5,X5 xDrive50i 4.4 V8,2014,Gasolina,Combustão,SUV,2 anos,5,4,Grande,Importado,R$ 166.137 (09/2024),Injeção direta,Turbocompressor,8,em V,"Duplo no cabeçote, corrente",Longitudinal,Dianteiro,10:1,4,Admissão e escape,Conversor de torque,Automático,8,Integral permanente,255/50 R19,255/50 R19,Disco ventilado,Disco ventilado,"Independente, braços sobrepostos",Mola helicoidal,"Independente, multibraço",Eletro-hidráulica,"0,33",https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,NA,ZF 8HP,NA,NA,N63B44TU,3,F15,Hidráulicos,Kit de reparo e enchimento,NA,NA,NA,09/2024
603,Bmw,Z4,Z4 sDrive 35i 3.0 Turbo,2014,Gasolina,Combustão,Conversível,2 anos,2,2,Médio,Importado,R$ 250.123 (09/2024),Injeção direta,Turbocompressor,6,em linha,"Duplo no cabeçote, corrente",Longitudinal,Dianteiro,"10,2:1",4,Admissão e escape,Embreagem dupla a seco,Automatizado,7,Traseira,225/35 R19,225/30 R19,Disco ventilado,Disco ventilado,"Independente, McPherson",Mola helicoidal,"Independente, multibraço",Eletro-hidráulica,"0,35",https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,NA,NA,NA,NA,N54B30,2,E89,Hidráulicos,NA,NA,NA,NA,09/2024
604,Bmw,320i,320i Sport 2.0 Turbo,2013,Gasolina,Combustão,Sedã,2 anos,5,4,Médio,Importado,R$ 87.499 (09/2024),Injeção direta,Turbocompressor,4,em linha,"Duplo no cabeçote, corrente",Longitudinal,Dianteiro,11:1,4,Admissão e escape,Conversor de torque,Automático,8,Traseira,225/50 R17,225/50 R17,Disco ventilado,Disco ventilado,"Independente, McPherson",Mola helicoidal,"Independente, multibraço",Eletro-hidráulica,"0,27",https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,NA,ZF 8HP,NA,NA,N20B20,6,F30,NA,NA,NA,NA,NA,09/2024
605,Bmw,320i,320i 2.0 Turbo,2013,Gasolina,Combustão,Sedã,2 anos,5,4,Médio,Importado,R$ 87.247 (09/2024),Injeção direta,Turbocompressor,4,em linha,"Duplo no cabeçote, corrente",Longitudinal,Dianteiro,11:1,4,Admissão e escape,Conversor de torque,Automático,8,Traseira,225/50 R17,225/50 R17,Disco ventilado,Disco ventilado,"Independente, McPherson",Mola helicoidal,"Independente, multibraço",Eletro-hidráulica,"0,27",https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,NA,ZF 8HP,NA,NA,N20B20,6,F30,NA,NA,NA,NA,NA,09/2024
606,Bmw,328i,328i Sport 2.0 Turbo,2014,Gasolina,Combustão,Sedã,2 anos,5,4,Médio,Importado,R$ 105.170 (09/2024),Injeção direta,Turbocompressor,4,em linha,"Duplo no cabeçote, corrente",Longitudinal,Dianteiro,10:1,4,Admissão e escape,Conversor de torque,Automático,8,Traseira,225/45 R18,225/45 R18,Disco ventilado,Disco ventilado,"Independente, McPherson",Mola helicoidal,"Independente, multibraço",Eletro-hidráulica,"0,29",https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,NA,ZF 8HP,NA,NA,N20B20,6,F30,NA,NA,NA,NA,NA,09/2024
607,Bmw,335i,335i Sport 3.0,2012,Gasolina,Combustão,Sedã,2 anos,5,4,Médio,Importado,R$ 145.975 (09/2024),Injeção direta,Turbocompressor,6,em linha,"Duplo no cabeçote, corrente",Longitudinal,Dianteiro,"10,2:1",4,Admissão e escape,Conversor de torque,Automático,8,Traseira,225/50 R17,225/50 R17,Disco ventilado,Disco ventilado,"Independente, McPherson",Mola helicoidal,"Independente, multibraço",Eletro-hidráulica,"0,3",https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,NA,ZF 8HP,NA,NA,N55B30M0,6,F30,Hidráulicos,NA,NA,NA,NA,09/2024
608,Bmw,640i,640i Gran Coupé 3.0 Turbo,2013,Gasolina,Combustão,Sedã,2 anos,5,4,Grande,Importado,R$ 158.673 (09/2024),Injeção direta,Turbocompressor,6,em linha,"Duplo no cabeçote, corrente",Longitudinal,Dianteiro,"10,2:1",4,Admissão e escape,Conversor de torque,Automático,8,Traseira,245/40 R19,245/40 R19,Disco ventilado,Disco ventilado,"Independente, McPherson",Mola helicoidal,"Independente, multibraço",Eletro-hidráulica,"0,29",https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,NA,ZF 8HP,NA,NA,N55B30,3,F06,Hidráulicos,NA,NA,NA,NA,09/2024
609,Bmw,X3,X3 xDrive28i 2.0,2013,Gasolina,Combustão,SUV,2 anos,5,4,Médio,Importado,R$ 96.735 (09/2024),Injeção direta,Turbocompressor,4,em linha,"Duplo no cabeçote, corrente",Longitudinal,Dianteiro,10:1,4,Admissão e escape,Conversor de torque,Automático,8,Integral sob demanda,255/45 R18,255/45 R18,Disco ventilado,Disco ventilado,"Independente, McPherson",Mola helicoidal,"Independente, multibraço",Eletro-hidráulica,"0,35",https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,NA,ZF 8HP,NA,NA,N20B20,2,F25,NA,NA,NA,NA,NA,09/2024
610,Bmw,Z4,Z4 sDrive 20i 2.0,2013,Gasolina,Combustão,Conversível,2 anos,2,2,Médio,Importado,R$ 194.524 (09/2024),Injeção direta,Turbocompressor,4,em linha,Duplo no cabeçote,Longitudinal,Dianteiro,10:1,4,NA,Conversor de torque,Automático,8,Traseira,225/25 R19,255/30 R19,Disco ventilado,Disco ventilado,"Independente, McPherson",Mola helicoidal,"Independente, multibraço",Eletro-hidráulica,"0,34",https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,NA,ZF 8HP,NA,NA,NA,2,E89,NA,NA,NA,NA,NA,09/2024
611,Bmw,116i,116i 1.6 Turbo,2012,Gasolina,Combustão,Hatch,2 anos,5,4,Médio,Importado,R$ 80.974 (09/2024),Injeção direta,Turbocompressor,4,em linha,"Duplo no cabeçote, corrente",Longitudinal,Dianteiro,"10,5:1",4,Admissão e escape,Conversor de torque,Automático,8,Traseira,195/55 R16,195/55 R16,Disco ventilado,Disco sólido,"Independente, McPherson",Mola helicoidal,"Independente, multibraço",Eletro-hidráulica,"0,31",https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,NA,ZF 8HP,NA,NA,N13B16,2,F20,NA,NA,NA,NA,NA,09/2024
612,Bmw,118i,118i 1.6 Turbo,2012,Gasolina,Combustão,Hatch,2 anos,5,4,Médio,Importado,R$ 80.974 (09/2024),Injeção direta,Turbocompressor,4,em linha,"Duplo no cabeçote, corrente",Longitudinal,Dianteiro,"10,5:1",4,Admissão e escape,Conversor de torque,Automático,8,Traseira,205/50 R17,205/50 R17,Disco ventilado,Disco sólido,"Independente, McPherson",Mola helicoidal,"Independente, multibraço",Eletro-hidráulica,"0,32",https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,NA,ZF 8HP,NA,NA,N13B16,2,F20,NA,Kit de reparo e enchimento,NA,NA,NA,09/2024
613,Bmw,130i,130i 3.0,2009,Gasolina,Combustão,Hatch,2 anos,5,4,Médio,Importado,R$ 77.339 (09/2024),Injeção multiponto,Natural,6,em linha,"Duplo no cabeçote, corrente",Longitudinal,Dianteiro,11:1,4,Admissão e escape,Conversor de torque,Automático,6,Traseira,205/50 R17,205/50 R17,Disco ventilado,Disco ventilado,"Independente, McPherson",Mola helicoidal,"Independente, multibraço",Hidráulica,"0,32",https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,NA,NA,NA,NA,N52B30,1,E87,Hidráulicos,NA,NA,NA,NA,09/2024
614,Bmw,135i Coupe,135i Coupe 3.0 Turbo,2012,Gasolina,Combustão,Cupê,2 anos,4,2,Médio,Importado,R$ 184.921 (09/2024),Injeção direta,Turbocompressor,6,em linha,"Duplo no cabeçote, corrente",Longitudinal,Dianteiro,"10,2:1",4,Admissão e escape,Embreagem dupla banhada a óleo,Automatizado,7,Traseira,215/40 R18,245/35 R18,Disco ventilado,Disco ventilado,"Independente, McPherson",Mola helicoidal,"Independente, multibraço",Eletro-hidráulica,"0,33",https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,NA,NA,NA,NA,N55B30,1,E82,Hidráulicos,NA,NA,NA,NA,09/2024
615,Bmw,320i,320i 2.0,2005,Gasolina,Combustão,Sedã,1 ano,5,4,Médio,Importado,R$ 51.699 (09/2024),Injeção multiponto,Natural,4,em linha,"Duplo no cabeçote, corrente",Longitudinal,Dianteiro,"10,5:1",4,Admissão e escape,Conversor de torque,Automático,6,Traseira,205/45 R16,205/45 R16,Disco ventilado,Disco ventilado,"Independente, McPherson",Mola helicoidal,"Independente, multibraço",Hidráulica,"0,28",https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,NA,NA,NA,NA,N46B20O1,5,E90,NA,NA,NA,NA,NA,09/2024
616,Bmw,328i,328i 2.0 Turbo,2012,Gasolina,Combustão,Sedã,2 anos,5,4,Médio,Importado,R$ 80.974 (09/2024),Injeção direta,Turbocompressor,4,em linha,"Duplo no cabeçote, corrente",Longitudinal,Dianteiro,10:1,4,Admissão e escape,Conversor de torque,Automático,8,Traseira,225/45 R18,225/45 R18,Disco ventilado,Disco ventilado,"Independente, McPherson",Mola helicoidal,"Independente, multibraço",Eletro-hidráulica,"0,29",https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,NA,ZF 8HP,NA,NA,N20B20,6,F30,NA,NA,NA,NA,NA,09/2024
617,Bmw,528i,528i 2.0 Turbo,2013,Gasolina,Combustão,Sedã,2 anos,5,4,Grande,Importado,R$ 96.735 (09/2024),Injeção direta,Turbocompressor,4,em linha,"Duplo no cabeçote, corrente",Longitudinal,Dianteiro,"10,3:1",4,Admissão e escape,Conversor de torque,Automático,8,Traseira,245/45 R18,275/40 R18,Disco ventilado,Disco ventilado,"Independente, braços sobrepostos",Mola helicoidal,"Independente, multibraço",Eletro-hidráulica,"0,29",https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,NA,ZF 8HP,NA,NA,N20B20,6,F10,NA,NA,NA,NA,NA,09/2024
618,Bmw,550i,550i 4.4 V8,2010,Gasolina,Combustão,Sedã,2 anos,5,4,Grande,Importado,R$ 94.643 (09/2024),Injeção direta,Turbocompressor,8,em V,"Duplo no cabeçote, corrente",Longitudinal,Dianteiro,10:1,4,Admissão e escape,Conversor de torque,Automático,8,Traseira,245/45 R18,245/45 R18,Disco ventilado,Disco ventilado,"Independente, braços sobrepostos",Mola helicoidal,"Independente, multibraço",Hidráulica,"0,3",https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,NA,ZF 8HP,NA,NA,N63B44,6,F10,Hidráulicos,NA,NA,NA,NA,09/2024
619,Bmw,650i Cabriolet,650i Cabriolet 4.4 V8 biturbo,2012,Gasolina,Combustão,Conversível,2 anos,4,2,Grande,Importado,R$ 238.853 (09/2024),Injeção direta,Turbocompressor,8,em V,"Duplo no cabeçote, corrente",Longitudinal,Dianteiro,10:1,4,Admissão e escape,Conversor de torque,Automático,8,Traseira,245/40 R19,275/35 R19,Disco ventilado,Disco ventilado,"Independente, braços sobrepostos",Mola helicoidal,"Independente, multibraço",Eletro-hidráulica,"0,32",https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,NA,ZF 8HP,NA,NA,N63B44,3,F12,Hidráulicos,NA,NA,NA,NA,09/2024
620,Bmw,650i Coupe,650i Coupe 4.4 V8 biturbo,2012,Gasolina,Combustão,Cupê,2 anos,4,2,Grande,Importado,R$ 267.409 (09/2024),Injeção direta,Turbocompressor,8,em V,"Duplo no cabeçote, corrente",Longitudinal,Dianteiro,10:1,4,Admissão e escape,Conversor de torque,Automático,8,Traseira,245/40 R19,275/35 R19,Disco ventilado,Disco ventilado,"Independente, braços sobrepostos",Mola helicoidal,"Independente, multibraço",Eletro-hidráulica,"0,31",https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,NA,ZF 8HP,NA,NA,N63B44,3,F13,Hidráulicos,NA,NA,NA,NA,09/2024
621,Bmw,750i,750i L ActiveHybrid 7 4.4 V8,2012,Híbrido,Híbrido,Sedã,1 ano,5,4,Grande,Importado,R$ 196.501 (09/2024),Injeção direta,Turbocompressor,8,em V,Duplo no cabeçote,Longitudinal,Dianteiro,10:1,4,Admissão e escape,Conversor de torque,Automático,8,Traseira,245/45 R19,275/40 R19,Disco ventilado,Disco ventilado,"Indep., braços sobrepostos",Mola pneumática,"Indep., multibraço",Hidráulica,"0,31",https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,NA,ZF 8HP,Corrente,NA,N63B44,5,F04,Hidráulicos,NA,"0,4 kWh",NA,NA,09/2024
622,Bmw,750i,750i 4.4 V8,2012,Gasolina,Combustão,Sedã,1 ano,5,4,Grande,Importado,R$ 176.620 (09/2024),Injeção direta,Turbocompressor,8,em V,Duplo no cabeçote,Longitudinal,Dianteiro,10:1,4,Admissão e escape,Conversor de torque,Automático,6,Traseira,245/50 R18,245/50 R18,Disco ventilado,Disco ventilado,"Indep., braços sobrepostos",Mola pneumática,"Indep., multibraço",Hidráulica,"0,31",https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,NA,ZF 6HP,Corrente,NA,N63B44,5,F01,Hidráulicos,NA,NA,NA,NA,09/2024
623,Bmw,M5,M5 4.4 V8 Turbo,2012,Gasolina,Combustão,Sedã,2 anos,5,4,Grande,Importado,R$ 259.021 (09/2024),Injeção direta,Turbocompressor,8,em V,"Duplo no cabeçote, corrente",Longitudinal,Dianteiro,10:1,4,Admissão e escape,Embreagem dupla a seco,Automatizado,7,Traseira,265/35 R20,295/30 R20,Disco de carbono-cerâmica,Disco de carbono-cerâmica,"Independente, braços sobrepostos",Mola helicoidal,"Independente, multibraço",Eletro-hidráulica,"0,33",https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,NA,NA,NA,NA,S63B44TU,5,F10,NA,NA,NA,NA,NA,09/2024
624,Bmw,X1,X1 xDrive28i 2.0 Turbo,2012,Gasolina,Combustão,SUV,2 anos,5,4,Compacto,Importado,R$ 80.974 (09/2024),Injeção direta,Turbocompressor,4,em linha,"Duplo no cabeçote, corrente",Longitudinal,Dianteiro,10:1,4,Admissão e escape,Conversor de torque,Automático,8,Integral sob demanda,225/50 R17,225/50 R17,Disco ventilado,Disco ventilado,"Independente, braços sobrepostos",Mola helicoidal,"Independente, multibraço",Hidráulica,"0,34",https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,NA,ZF 8HP,NA,NA,N20B20,1,E84,NA,NA,NA,NA,NA,09/2024
625,Bmw,X3,X3 xDrive20i 2.0,2012,Gasolina,Combustão,SUV,2 anos,5,4,Médio,Importado,R$ 88.429 (09/2024),Injeção direta,Turbocompressor,4,em linha,"Duplo no cabeçote, corrente",Longitudinal,Dianteiro,10:1,4,Admissão e escape,Conversor de torque,Automático,8,Integral sob demanda,255/60 R17,255/60 R17,Disco ventilado,Disco ventilado,"Independente, McPherson",Mola helicoidal,"Independente, multibraço",Eletro-hidráulica,"0,34",https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,NA,ZF 8HP,NA,NA,N20B20,2,F25,NA,NA,NA,NA,NA,09/2024
626,Bmw,X5,X5 xDrive35i 3.0,2011,Gasolina,Combustão,SUV,1 ano,7,4,Grande,Importado,R$ 91.332 (09/2024),Injeção direta,Turbocompressor,6,em linha,"Duplo no cabeçote, corrente",Longitudinal,Dianteiro,"10,2:1",4,Admissão e escape,Conversor de torque,Automático,8,Integral sob demanda,255/55 R18,255/55 R18,Disco ventilado,Disco ventilado,"Independente, braços sobrepostos",Mola pneumática,"Independente, multibraço",Hidráulica,"0,33",https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,NA,ZF 8HP,NA,NA,N55B30M0,2,E70,Hidráulicos,Kit de reparo e enchimento,NA,NA,NA,09/2024
627,Bmw,Z4,Z4 sDrive 23i 2.5,2012,Gasolina,Combustão,Conversível,2 anos,2,2,Médio,Importado,R$ 207.667 (09/2024),Injeção direta,Natural,6,em linha,"Duplo no cabeçote, corrente",Longitudinal,Dianteiro,11:1,4,Admissão e escape,Conversor de torque,Automático,6,Traseira,225/40 R18,255/35 R18,Disco ventilado,Disco ventilado,"Independente, McPherson",Mola helicoidal,"Independente, multibraço",Eletro-hidráulica,"0,34",https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,NA,NA,NA,NA,N52B25,2,E89,Hidráulicos,NA,NA,NA,NA,09/2024
